arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
kll-small-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,1,broad,16.0,0.016,0.04171675843815148,0.12988175854318074,0.1858158928598727,0.9683207273483276,5.261202295801174,1.0,0.016015625000000047,0.008007812500000003,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5326284000038868,0.08040739999705693,2048,5256
kll-paper-hybrid,neural,NPR-d8-rare-gmm,rare-gmm,8,1,broad,32.0,0.032,0.04486176485864046,0.14344157166482743,0.21623453625773223,0.9667956233024597,4.987541656637573,0.5,0.05605468750000005,0.028027343750000003,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9422529999937979,0.08040739999705693,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-rare-gmm,rare-gmm,8,1,broad,nan,nan,0.007920284376720321,0.06138696602600596,0.049348770782170544,0.9946567868983268,5.610794843787109,1.0,0.04453124999999995,0.022265624999999997,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.23275740000099177,0.08555509999860078,0,0
paper-neural,neural,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,16.0,0.016,0.07717707626188686,0.18448184312736254,0.3496858344812458,0.7685094475746155,6.7635688308478015,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7093094000010751,0.0,2048,5256
minibatch-sw,neural,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,16.0,0.016,0.07285838217790497,0.16432108325771236,0.21921342654001696,0.9571038484573364,4.240209006200237,1.0,0.010351562499999953,0.005175781249999997,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0474185999992187,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,32.0,0.032,0.06067102650466838,0.17102006681459767,0.23579081582366412,0.9615435600280762,4.468352129174017,0.5,0.05117187500000005,0.025585937500000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.27108810000208905,0.09202670000377111,2048,5256
kll-atlas-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,32.0,0.032,0.05682551001844738,0.16935115351720043,0.22951728912328284,0.9642147421836853,4.583400235577045,1.0,0.04335937500000005,0.021679687500000003,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.3191145999953733,0.08214840000437107,2048,5256
kll-small-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,16.0,0.016,0.04699471774879305,0.1460088313820395,0.20470811356670218,0.9621827602386475,4.784862189025124,1.0,0.025781250000000047,0.012890625000000003,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.4390761999966344,0.08214840000437107,2048,5256
kll-paper-hybrid,neural,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,32.0,0.032,0.060678417606228496,0.15609991418858526,0.2541163369784735,0.9325715899467468,4.133470237415554,1.0,0.03457031250000005,0.017285156250000003,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.798181600002863,0.08214840000437107,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-rare-gmm,rare-gmm,8,2,concentrated,nan,nan,0.011692560724655632,0.07399533712794804,0.05900639226660587,0.9945558986497388,5.761717238305967,1.0,0.017187499999999953,0.008593749999999997,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.22241260000009788,0.09202670000377111,0,0
paper-neural,neural,NPR-d8-rare-gmm,rare-gmm,8,2,broad,16.0,0.016,0.0685371932748935,0.17145325688546045,0.3484889501449484,0.764450192451477,5.94197671772608,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6733777999979793,0.0,2048,5256
minibatch-sw,neural,NPR-d8-rare-gmm,rare-gmm,8,2,broad,16.0,0.016,0.05564116229886418,0.1657550390442073,0.2433009191812281,0.9025404453277588,4.6071098705738605,1.0,0.04824218750000005,0.024121093750000003,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0206732999940868,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,2,broad,32.0,0.032,0.03659485554681341,0.1282336864301203,0.21056509578477212,0.9845690131187439,5.909100775530659,0.5,0.06289062500000005,0.0314453125,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.2738000999961514,0.09202670000377111,2048,5256
kll-atlas-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,2,broad,32.0,0.032,0.03674743112652257,0.1289278718679703,0.20783148482469285,0.982886016368866,5.75741526838787,0.5,0.05507812500000005,0.027539062500000003,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.33304299999872455,0.08214840000437107,2048,5256
kll-small-rsr,neural,NPR-d8-rare-gmm,rare-gmm,8,2,broad,16.0,0.016,0.04909048774137892,0.15000307217440817,0.21425618388117793,0.9328793883323669,4.2434330002951235,1.0,0.021875000000000047,0.010937500000000003,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.48206070000014734,0.08214840000437107,2048,5256
kll-paper-hybrid,neural,NPR-d8-rare-gmm,rare-gmm,8,2,broad,32.0,0.032,0.04080545602645236,0.13346302990190287,0.23283856723190957,0.9391763210296631,5.721319351875742,0.5,0.06875000000000005,0.034375,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8137478999997256,0.08214840000437107,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-rare-gmm,rare-gmm,8,2,broad,nan,nan,0.00901093510168094,0.06450190615920934,0.056428514637901994,0.9947412319950671,5.694134438212169,1.0,0.017187499999999953,0.008593749999999997,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.2057619000042905,0.09202670000377111,0,0
paper-neural,neural,NPR-d2-correlated-t,correlated-t,2,0,concentrated,16.0,0.016,0.012066261999975847,0.098214203998462,0.18509257556467165,0.900226891040802,1.0539900508254187,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.664711500001431,0.0,2048,4610
minibatch-sw,neural,NPR-d2-correlated-t,correlated-t,2,0,concentrated,16.0,0.016,0.01011405511380259,0.0820410042540879,0.1543679882524876,0.8926346898078918,1.084720385170709,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7408433999953559,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,0,concentrated,32.0,0.032,0.027164798335688634,0.14743760906696776,0.20238726071507596,0.9774908423423767,1.085511431327014,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.3355523999998695,0.09013660000346135,2048,4610
kll-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,0,concentrated,32.0,0.032,0.01954990880888463,0.12664532753348468,0.18178230189004443,0.9533655643463135,1.0874518720542996,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.26014930000383174,0.06992370000079973,2048,4610
kll-small-rsr,neural,NPR-d2-correlated-t,correlated-t,2,0,concentrated,16.0,0.016,0.02585424849076734,0.15071772700420716,0.24029564356420594,0.7685219645500183,1.225332004530663,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.43356130000029225,0.06992370000079973,2048,4610
kll-paper-hybrid,neural,NPR-d2-correlated-t,correlated-t,2,0,concentrated,32.0,0.032,0.015975979349041936,0.11044717916287368,0.19869039498766478,0.8703223466873169,1.2132715862373926,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.7358002999972086,0.06992370000079973,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-correlated-t,correlated-t,2,0,concentrated,nan,nan,0.0009092858163779471,0.026854370126219718,0.04097250473458857,0.9575553839644334,1.1145243862733438,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.21483659999648808,0.09013660000346135,0,0
paper-neural,neural,NPR-d2-correlated-t,correlated-t,2,0,broad,16.0,0.016,0.012108828507839231,0.09898587407436472,0.19961365166511513,0.8405917286872864,1.106656750087981,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6008029000004171,0.0,2048,4610
minibatch-sw,neural,NPR-d2-correlated-t,correlated-t,2,0,broad,16.0,0.016,0.011002074016851715,0.09751000454131649,0.17507179700928838,0.8113144636154175,1.1502669620071277,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7513672999994014,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,0,broad,32.0,0.032,0.05429139396285576,0.19337614306028075,0.2686765270188009,1.0203031301498413,1.0739551310490696,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.29376939999929164,0.09013660000346135,2048,4610
kll-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,0,broad,32.0,0.032,0.054665125506462076,0.19657367268911632,0.2689051287465086,1.0249236822128296,1.0788952375457257,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.2592734999998356,0.06992370000079973,2048,4610
kll-small-rsr,neural,NPR-d2-correlated-t,correlated-t,2,0,broad,16.0,0.016,0.0063105202151469975,0.06352789649030988,0.12427454416356765,0.8967117667198181,1.114670806925778,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.39984860000549816,0.06992370000079973,2048,4610
kll-paper-hybrid,neural,NPR-d2-correlated-t,correlated-t,2,0,broad,32.0,0.032,0.007188550890026235,0.07853688778782256,0.19301615787237836,0.8285377621650696,1.1025375833640825,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6614790000021458,0.06992370000079973,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-correlated-t,correlated-t,2,0,broad,nan,nan,0.0009267643968204897,0.027312895248560204,0.04135241169510803,0.9575477699292719,1.1154295246411843,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.21097039999585832,0.09013660000346135,0,0
paper-neural,neural,NPR-d2-correlated-t,correlated-t,2,1,concentrated,16.0,0.016,0.026533992837296072,0.1679447036984969,0.3519415775504816,0.7836049199104309,1.1103506030136978,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6573463000022457,0.0,2048,4610
minibatch-sw,neural,NPR-d2-correlated-t,correlated-t,2,1,concentrated,16.0,0.016,0.016330865436011255,0.13404854919659165,0.20125045435359168,1.102822184562683,1.1247849868859283,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8622670999975526,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,1,concentrated,32.0,0.032,0.012662254245383586,0.10816345198308978,0.24138596120947425,0.8161044716835022,1.160482881246637,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2423214000009466,0.07153090000065276,2048,4610
kll-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,1,concentrated,32.0,0.032,0.011247916124537571,0.10190249702105529,0.23702868522950862,0.8288984894752502,1.1964169495434966,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.23917449999862583,0.0639073999991524,2048,4610
kll-small-rsr,neural,NPR-d2-correlated-t,correlated-t,2,1,concentrated,16.0,0.016,0.00813405480734053,0.07805132294739155,0.16049045590868902,0.9878354072570801,1.081402338724936,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.40567790000204695,0.0639073999991524,2048,4610
kll-paper-hybrid,neural,NPR-d2-correlated-t,correlated-t,2,1,concentrated,32.0,0.032,0.07074348082152904,0.25963828323866367,0.3416834563353969,1.1788619756698608,1.1761190416414427,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6611869999978808,0.0639073999991524,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-correlated-t,correlated-t,2,1,concentrated,nan,nan,0.0005804678802086016,0.023717486780464314,0.06879544235586882,0.9573350215264537,1.1122146301517135,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.19470219999493565,0.07153090000065276,0,0
paper-neural,neural,NPR-d2-correlated-t,correlated-t,2,1,broad,16.0,0.016,0.017387989970097717,0.12490803217042315,0.26335128691627874,0.916267454624176,1.0158783424854412,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5501233000031789,0.0,2048,4610
minibatch-sw,neural,NPR-d2-correlated-t,correlated-t,2,1,broad,16.0,0.016,0.00818964097540631,0.07774927596959182,0.17231288274633574,0.90207839012146,1.097592016408612,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8615535999997519,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,1,broad,32.0,0.032,0.015622145313120228,0.116848114741368,0.23990144838169425,0.8952444195747375,1.122795147404193,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2788546000010683,0.07153090000065276,2048,4610
kll-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,1,broad,32.0,0.032,0.019550314973145078,0.11929888698236246,0.22930606739535622,0.9514851570129395,1.1495779294006103,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.28871539999818197,0.0639073999991524,2048,4610
kll-small-rsr,neural,NPR-d2-correlated-t,correlated-t,2,1,broad,16.0,0.016,0.024002095582472904,0.1258853065648147,0.189094356440533,1.0477805137634277,1.141476104188383,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.43292090000613825,0.0639073999991524,2048,4610
kll-paper-hybrid,neural,NPR-d2-correlated-t,correlated-t,2,1,broad,32.0,0.032,0.011809824547037717,0.09535683961172596,0.22682307405706761,0.8830589652061462,1.0991089843575745,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6875269999945886,0.0639073999991524,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-correlated-t,correlated-t,2,1,broad,nan,nan,0.0005848245876516334,0.023984024453913826,0.06917647131280517,0.9573220960473828,1.1118816890812235,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.1757992999991984,0.07153090000065276,0,0
paper-neural,neural,NPR-d2-correlated-t,correlated-t,2,2,concentrated,16.0,0.016,0.01911072829257421,0.11585892553732673,0.23725038622845648,0.6379233002662659,1.0354765293659303,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6232958999971743,0.0,2048,4610
minibatch-sw,neural,NPR-d2-correlated-t,correlated-t,2,2,concentrated,16.0,0.016,0.006532009235265868,0.07059669451534453,0.15899156136685366,0.73374342918396,1.1514907136363195,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9068879999977071,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,2,concentrated,32.0,0.032,0.02557883524626714,0.13091856485562414,0.1920205122812727,0.8483495116233826,1.1195929556649897,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.28523280000081286,0.08814390000043204,2048,4610
kll-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,2,concentrated,32.0,0.032,0.027811285130879604,0.13527750384194942,0.18520911894764686,0.8708252310752869,1.0665352760436935,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.28338870000152383,0.06872110000404064,2048,4610
kll-small-rsr,neural,NPR-d2-correlated-t,correlated-t,2,2,concentrated,16.0,0.016,0.00571407241088373,0.06850810047956918,0.13389815678379885,0.8751737475395203,1.066870326255654,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.46782209999946645,0.06872110000404064,2048,4610
kll-paper-hybrid,neural,NPR-d2-correlated-t,correlated-t,2,2,concentrated,32.0,0.032,0.011949815566906885,0.073098760744206,0.1725179406358676,0.732120931148529,1.2133272923498646,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.756694100004097,0.06872110000404064,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-correlated-t,correlated-t,2,2,concentrated,nan,nan,0.0003941205500388456,0.016853074893647024,0.04986057889064912,0.8450703195135547,1.1080935542255916,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.19266760000027716,0.08814390000043204,0,0
paper-neural,neural,NPR-d2-correlated-t,correlated-t,2,2,broad,16.0,0.016,0.011848909848635625,0.09514444988303236,0.21890174225668876,0.6531866192817688,1.0778676662102566,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6575962999995681,0.0,2048,4610
minibatch-sw,neural,NPR-d2-correlated-t,correlated-t,2,2,broad,16.0,0.016,0.01357403265370527,0.08637262154618598,0.14142506640885552,0.8499611020088196,1.0998398635080233,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9924649000022328,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,2,broad,32.0,0.032,0.005638871574524362,0.06503398396952922,0.18926393008849732,0.6974441409111023,1.146001491435134,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2702404000010574,0.08814390000043204,2048,4610
kll-atlas-rsr,neural,NPR-d2-correlated-t,correlated-t,2,2,broad,32.0,0.032,0.0059802542296383265,0.06263341033902713,0.1781075194107019,0.7185918092727661,1.1787636514580286,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.26965070000005653,0.06872110000404064,2048,4610
kll-small-rsr,neural,NPR-d2-correlated-t,correlated-t,2,2,broad,16.0,0.016,0.010147936174810024,0.08838097324728524,0.14707652200748886,0.880803108215332,1.0865280873838552,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4367005000021891,0.06872110000404064,2048,4610
kll-paper-hybrid,neural,NPR-d2-correlated-t,correlated-t,2,2,broad,32.0,0.032,0.021679943179758965,0.12840470936041393,0.19974239556929635,0.870229959487915,1.1011407097116992,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.7472888999982388,0.06872110000404064,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-correlated-t,correlated-t,2,2,broad,nan,nan,0.0003901523731546508,0.0160274607395524,0.050829230102234724,0.8450882143396344,1.107727743556151,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.20920949999708682,0.08814390000043204,0,0
paper-neural,neural,NPR-d8-correlated-t,correlated-t,8,0,concentrated,16.0,0.016,0.03651308042804535,0.12488125152958121,0.24795240344187347,0.8405668139457703,2.982714991036792,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.711331300000893,0.0,2048,5256
minibatch-sw,neural,NPR-d8-correlated-t,correlated-t,8,0,concentrated,16.0,0.016,0.03481262309609745,0.11812564776850626,0.18170061332170626,0.9526636600494385,3.774312106488012,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0366620999993756,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,0,concentrated,32.0,0.032,0.06268241735008795,0.16257212405735658,0.22915317173810174,1.0223242044448853,4.551367359271317,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.2829910000000382,0.08287679999921238,2048,5256
kll-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,0,concentrated,32.0,0.032,0.05997446643309212,0.1582835717312273,0.2260295695354825,1.017255187034607,4.580889442563541,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.29867510000622133,0.06629969999630703,2048,5256
kll-small-rsr,neural,NPR-d8-correlated-t,correlated-t,8,0,concentrated,16.0,0.016,0.019815863631997832,0.08780155672823556,0.14862096081802229,0.9324326515197754,3.5052964894745755,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.4183751999953529,0.06629969999630703,2048,5256
kll-paper-hybrid,neural,NPR-d8-correlated-t,correlated-t,8,0,concentrated,32.0,0.032,0.0428931113353177,0.14131369920355383,0.2560871171676666,0.8972532153129578,3.7160239070106043,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9530951000051573,0.06629969999630703,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-correlated-t,correlated-t,8,0,concentrated,nan,nan,0.005408733313692515,0.04740943296389159,0.07124706725917308,0.9687412536751878,4.376857502266033,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.23714469999686116,0.08287679999921238,0,0
paper-neural,neural,NPR-d8-correlated-t,correlated-t,8,0,broad,16.0,0.016,0.038458784528850654,0.13428808085900912,0.255801863961071,0.8043394088745117,3.56130248136445,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7153967999984161,0.0,2048,5256
minibatch-sw,neural,NPR-d8-correlated-t,correlated-t,8,0,broad,16.0,0.016,0.04041508320664411,0.11702192654622101,0.186753598811223,0.929840087890625,4.647293740031166,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.067267600003106,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,0,broad,32.0,0.032,0.023076785274392275,0.09474036294635801,0.1847881754454908,0.9283689260482788,4.2409737344426395,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.29805250000208616,0.08287679999921238,2048,5256
kll-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,0,broad,32.0,0.032,0.022120238780880097,0.09246012458567389,0.17648498716693087,0.9375517964363098,4.0910041079171675,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.35455210000509396,0.06629969999630703,2048,5256
kll-small-rsr,neural,NPR-d8-correlated-t,correlated-t,8,0,broad,16.0,0.016,0.040842248895604616,0.1301323374733361,0.18025269915167672,0.9774315357208252,4.420084395960754,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.53723689999606,0.06629969999630703,2048,5256
kll-paper-hybrid,neural,NPR-d8-correlated-t,correlated-t,8,0,broad,32.0,0.032,0.03364042768489961,0.11290731132161638,0.20070491495065274,0.9734119772911072,4.402915828681594,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9092795999968075,0.06629969999630703,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-correlated-t,correlated-t,8,0,broad,nan,nan,0.010957583763933076,0.07172213187920065,0.07263329529309624,0.9686053711989911,4.367998192005353,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.24224659999890719,0.08287679999921238,0,0
paper-neural,neural,NPR-d8-correlated-t,correlated-t,8,1,concentrated,16.0,0.016,0.05013281769533595,0.13850424301653227,0.24760713013628033,0.8096347451210022,2.4612072656199575,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.8856652999966173,0.0,2048,5256
minibatch-sw,neural,NPR-d8-correlated-t,correlated-t,8,1,concentrated,16.0,0.016,0.04424997175363998,0.13394739650087029,0.19541548031624992,0.9784186482429504,3.9068756214453133,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.1883374999961234,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,1,concentrated,32.0,0.032,0.03234029420382001,0.1140421208263471,0.18271419405904482,0.9667972326278687,3.878117588857211,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.35528340000018943,0.09175400000094669,2048,5256
kll-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,1,concentrated,32.0,0.032,0.03519607118854928,0.11944943398328972,0.18768285184376354,0.9772706031799316,3.556396972722154,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.3025545999989845,0.07308310000371421,2048,5256
kll-small-rsr,neural,NPR-d8-correlated-t,correlated-t,8,1,concentrated,16.0,0.016,0.026363721117859562,0.09661809462475805,0.1508065764398716,0.9007061123847961,4.227940771492079,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.6697958000004292,0.07308310000371421,2048,5256
kll-paper-hybrid,neural,NPR-d8-correlated-t,correlated-t,8,1,concentrated,32.0,0.032,0.030258143729482434,0.10971090556099992,0.1919959624680686,0.9434183239936829,3.8729259577991404,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8038384999963455,0.07308310000371421,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-correlated-t,correlated-t,8,1,concentrated,nan,nan,0.01008035680874153,0.06343248555511137,0.06267083668495119,0.9435054368962308,4.362381389800709,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.22814610000204993,0.09175400000094669,0,0
paper-neural,neural,NPR-d8-correlated-t,correlated-t,8,1,broad,16.0,0.016,0.03215133620854971,0.11625496826371945,0.24888349359186954,0.7735000252723694,3.3929884036374993,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.780226800001401,0.0,2048,5256
minibatch-sw,neural,NPR-d8-correlated-t,correlated-t,8,1,broad,16.0,0.016,0.024429748699277276,0.0983966866136684,0.14576276761511264,0.954630970954895,3.8158382784442644,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0618850000028033,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,1,broad,32.0,0.032,0.03207655606621351,0.11165475717934698,0.16583119589197937,0.9742528796195984,3.74588906618874,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.27167760000156704,0.09175400000094669,2048,5256
kll-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,1,broad,32.0,0.032,0.03284238384564109,0.11297346490926788,0.16735375208591774,0.9786324501037598,3.7664706894135898,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2903504999994766,0.07308310000371421,2048,5256
