arm,kind,tau,target,family,init,cell,seed,budget,virtual_batch,warm_fraction,pulse_period,noise_mix,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,planned_steps,completed_steps,wall_seconds,generator_forward_calls,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts,ed2,sw1,weighted_reach,mass_l1,event_time,censored,diverged
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.8713463000021875,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.019381341095712212,0.16972012736377304,1.0,0.17136718750000002,350,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6782939000113402,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.03372044430221521,0.1829799235288247,0.86,0.1677734375,400,1,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6574568999931216,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01733915690849286,0.18151827360754322,0.86,0.173515625,400,1,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.48413329999311827,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.028980088516761038,0.19559950859384642,1.0,0.21894531250000004,400,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7331362000113586,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.03498222939072537,0.19194486981395595,0.86,0.2665234375,400,1,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.5104681000084383,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.02417857160259551,0.20848349064140625,0.86,0.392890625,400,1,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.8219367999990936,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.03467430286013995,0.22478367367910124,1.0,0.27199218750000004,400,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.7,0,0.0,0,0,nan,0,nan,400,400,0.2572368999972241,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.02083966037519369,0.15952076006799348,1.0,0.11777343750000002,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,0,0.7,0,0.0,0,0,nan,0,nan,400,400,0.3082044000038877,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.013503729310657242,0.1514362225211519,1.0,0.129453125,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.7,0,0.0,0,0,nan,0,nan,400,400,0.3834352999983821,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.020931325057341077,0.16660808419136308,1.0,0.14777343750000002,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,1024,0.7,0,0.0,0,0,nan,0,nan,400,400,1.0757760000124108,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.0218105285562058,0.16060275866445214,1.0,0.0629296875,150,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,1024,0.7,0,0.0,0,0,nan,0,nan,400,400,1.0846959999907995,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.014881819662576845,0.14654499107730887,1.0,0.038007812500000016,50,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,1024,0.7,0,0.0,0,0,nan,0,nan,400,400,1.0291298999945866,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.017326698644466898,0.16098890058623225,1.0,0.11542968749999999,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,0,0.0,4096,1,6.75,7,767.000180206984,400,400,1.110776799992891,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.019289889363687474,0.14624785604924515,1.0,0.07796875,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,1024,0.7,0,0.0,4096,1,6.4375,7,732.8272919956668,400,400,1.1204816999961622,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.018409100831193292,0.14632152440243784,1.0,0.06507812499999999,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,1024,0.7,0,0.0,4096,1,7.25,7,770.0177627705104,400,400,1.1030470999976387,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.012626465364279804,0.15203465030352062,1.0,0.09769531249999999,100,0,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7847951000003377,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.0213053085394046,0.14993552908655305,1.0,0.0909375,100,0,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6611054000095464,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.02161325667545766,0.16689334267170228,1.0,0.0867578125,100,0,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.694481700003962,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015347944644719336,0.16918358912683618,1.0,0.0760546875,100,0,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.8389975000027334,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.021286563840472006,0.159203623451508,1.0,0.06890625,100,0,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.68913669999165,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.021510582012495227,0.15442500836626158,1.0,0.104609375,100,0,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7646717000025092,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015018158678531845,0.14125246507316874,1.0,0.06085937499999999,100,0,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7564427000033902,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.02362799290929729,0.15594146941865486,1.0,0.11976562499999999,150,0,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6677017000038177,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.022591253062664407,0.1634037120107165,1.0,0.108984375,100,0,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6222911999939242,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.013929365592762588,0.1509437279036196,1.0,0.101875,100,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6200247999950079,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.02809043372425113,0.17383900795393642,1.0,0.17515624999999999,150,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7092612999986159,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.025036642272212806,0.17470132825288462,1.0,0.15765625,150,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6580202999903122,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.018894039818777353,0.18159712266850545,1.0,0.14191406250000002,100,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7700305000034859,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.07531297180913898,0.3580063806415123,0.91,0.501484375,300,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.8275349999894388,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.05526832315328334,0.2883658175485353,0.91,0.39675781250000003,250,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6528498000116087,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.04657996088173477,0.28513529384299097,0.91,0.40066406250000003,150,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.7,0,0.0,0,0,nan,0,nan,400,400,0.3760072000004584,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.024983469263369917,0.1516477509745107,1.0,0.084296875,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.7,0,0.0,0,0,nan,0,nan,400,400,0.3251351000071736,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.022571213554384517,0.15369640608985854,1.0,0.09046874999999999,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.7,0,0.0,0,0,nan,0,nan,400,400,0.3123269000061555,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01775071534374395,0.17100047522228454,1.0,0.08890624999999999,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,0,0.0,0,0,nan,0,nan,400,400,1.1063036999985343,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.019289889363687474,0.14624785604924515,1.0,0.07796875,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,1024,0.7,0,0.0,0,0,nan,0,nan,400,400,1.096888800006127,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.018409100831193292,0.14632152440243784,1.0,0.06507812499999999,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,1024,0.7,0,0.0,0,0,nan,0,nan,400,400,1.2504302000015741,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.012626465364279804,0.15203465030352062,1.0,0.09769531249999999,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,1024,0.7,0,0.0,4096,1,4.1875,9,592.2135401121122,400,400,1.083342999991146,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007932020876773471,0.10906809931006388,1.0,0.0642578125,50,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,update,1024,0.7,0,0.0,4096,1,4.6875,9,601.4953974936664,400,400,1.0992606000072556,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008705134521828084,0.11369708386850116,1.0,0.089765625,50,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,update,1024,0.7,0,0.0,4096,1,3.375,9,653.4581190730954,400,400,1.1675611999962712,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.0087144735328466,0.12425530710864403,1.0,0.07042968749999999,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7951275999948848,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00698254228486217,0.10761615133457396,1.0,0.08265625,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.43060809999587946,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01144912618826166,0.13290996543752454,1.0,0.10882812499999998,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.69500859999971,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008853221410830114,0.12559584292212192,1.0,0.06218749999999999,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.5506448999949498,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007998268918559592,0.10781681849376823,1.0,0.04347656249999997,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.796222899996792,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.010567867330815828,0.12210743787341764,1.0,0.10195312500000002,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6070529999997234,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.016844486656792057,0.11268970288132,1.0,0.08820312499999998,50,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.5781921000016155,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00743920805668008,0.11406343117920904,1.0,0.08296874999999997,50,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.5060245000058785,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.010979280992880813,0.11956423559386645,1.0,0.12453125000000002,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.7904438999976264,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01756811056599883,0.11846998700921918,1.0,0.12503906250000002,100,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,0,0.0,0,0,nan,0,nan,400,400,0.6446137000020826,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007025280815362578,0.12988704084690753,1.0,0.10710937499999999,50,0,0
